date,store,category,units_sold,price,revenue,promotion,temperature,holiday
2023-06-19,Store_C,Furniture,42,305.34,12824.28,0,22.1,0
2023-06-19,Store_C,Toys,67,24.07,1612.69,0,15.5,0
2023-06-20,Store_A,Electronics,225,238.55,53673.75,0,30.7,0
2023-06-20,Store_A,Clothing,170,44.84,7622.8,0,23.2,0
2023-06-20,Store_A,Groceries,298,11.17,3328.66,0,38.9,0
2023-06-20,Store_A,Furniture,70,285.4,19978.0,0,22.6,0
2023-06-20,Store_A,Toys,98,25.45,2494.1,0,21.1,0
2023-06-20,Store_B,Electronics,253,268.69,67978.57,1,27.8,0
2023-06-20,Store_B,Clothing,129,43.82,5652.78,0,16.7,0
2023-06-20,Store_B,Groceries,270,11.8,3186.0,0,26.2,0
2023-06-20,Store_B,Furniture,46,283.46,13039.16,0,27.7,0
2023-06-20,Store_B,Toys,67,24.01,1608.67,0,25.4,0
2023-06-20,Store_C,Electronics,200,249.64,49928.0,1,33.4,0
2023-06-20,Store_C,Clothing,118,42.65,5032.7,0,26.0,0
2023-06-20,Store_C,Groceries,211,11.0,2321.0,0,15.6,0
2023-06-20,Store_C,Furniture,38,318.93,12119.34,0,24.3,0
2023-06-20,Store_C,Toys,56,24.59,1377.04,0,14.9,0
2023-06-21,Store_A,Electronics,196,270.67,53051.32,0,21.3,0
2023-06-21,Store_A,Clothing,188,46.44,8730.72,1,21.9,0
2023-06-21,Store_A,Groceries,496,10.83,5371.68,1,27.9,0
2023-06-21,Store_A,Furniture,72,313.51,22572.72,0,23.2,0
2023-06-21,Store_A,Toys,94,26.25,2467.5,0,25.7,0
2023-06-21,Store_B,Electronics,144,228.94,32967.36,0,22.6,0
2023-06-21,Store_B,Clothing,118,47.25,5575.5,0,46.9,0
2023-06-21,Store_B,Groceries,308,11.94,3677.52,0,29.9,0
2023-06-21,Store_B,Furniture,57,312.51,17813.07,0,38.0,0
2023-06-21,Store_B,Toys,54,25.2,1360.8,0,28.1,0
2023-06-21,Store_C,Electronics,121,230.54,27895.34,0,18.0,0
2023-06-21,Store_C,Clothing,106,42.4,4494.4,0,29.6,0
2023-06-21,Store_C,Groceries,228,11.53,2628.84,0,33.4,0
2023-06-21,Store_C,Furniture,48,312.82,15015.36,0,10.8,0
2023-06-21,Store_C,Toys,90,24.01,2160.9,1,28.9,0
2023-06-22,Store_A,Electronics,224,248.0,55552.0,0,30.2,0
2023-06-22,Store_A,Clothing,160,41.45,6632.0,0,16.0,0
2023-06-22,Store_A,Groceries,280,11.81,3306.8,0,27.7,0
2023-06-22,Store_A,Furniture,62,290.21,17993.02,0,29.1,0
2023-06-22,Store_A,Toys,92,22.83,2100.36,0,20.8,0
2023-06-22,Store_B,Electronics,177,258.94,45832.38,0,25.0,0
2023-06-22,Store_B,Clothing,109,43.78,4772.02,0,19.1,0
2023-06-22,Store_B,Groceries,379,11.73,4445.67,1,29.8,0
2023-06-22,Store_B,Furniture,54,277.15,14966.1,0,28.8,0
2023-06-22,Store_B,Toys,80,25.59,2047.2,0,34.8,0
2023-06-22,Store_C,Electronics,129,233.83,30164.07,0,20.5,0
2023-06-22,Store_C,Clothing,114,47.39,5402.46,0,25.0,0
2023-06-22,Store_C,Groceries,230,10.95,2518.5,0,20.4,0
2023-06-22,Store_C,Furniture,45,278.48,12531.6,0,29.8,0
2023-06-22,Store_C,Toys,60,25.42,1525.2,0,31.8,0
2023-06-23,Store_A,Electronics,196,240.72,47181.12,0,31.8,0
2023-06-23,Store_A,Clothing,138,47.05,6492.9,0,20.8,0
2023-06-23,Store_A,Groceries,335,12.07,4043.45,0,17.9,0
2023-06-23,Store_A,Furniture,67,323.51,21675.17,0,27.8,0
2023-06-23,Store_A,Toys,100,23.77,2377.0,0,25.7,0
2023-06-23,Store_B,Electronics,147,248.29,36498.63,0,14.0,0
2023-06-23,Store_B,Clothing,123,49.07,6035.61,0,11.4,0
2023-06-23,Store_B,Groceries,314,11.94,3749.16,1,20.7,0
2023-06-23,Store_B,Furniture,50,285.03,14251.5,0,28.0,0
2023-06-23,Store_B,Toys,82,25.21,2067.22,0,27.7,0
2023-06-23,Store_C,Electronics,143,242.3,34648.9,0,34.9,0
2023-06-23,Store_C,Clothing,106,41.16,4362.96,0,26.0,0
2023-06-23,Store_C,Groceries,198,11.03,2183.94,0,34.1,0
2023-06-23,Store_C,Furniture,38,302.72,11503.36,0,31.9,0
2023-06-23,Store_C,Toys,75,26.91,2018.25,0,28.2,0
2023-06-24,Store_A,Electronics,233,230.15,53624.95,0,21.3,0
2023-06-24,Store_A,Clothing,197,46.8,9219.6,0,19.0,0
2023-06-24,Store_A,Groceries,344,12.47,4289.68,0,25.9,0
2023-06-24,Store_A,Furniture,89,295.37,26287.93,0,28.9,0
2023-06-24,Store_A,Toys,122,27.45,3348.9,0,25.0,0
2023-06-24,Store_B,Electronics,218,269.94,58846.92,0,12.7,0
2023-06-24,Store_B,Clothing,152,44.94,6830.88,0,25.5,0
2023-06-24,Store_B,Groceries,371,12.49,4633.79,0,36.7,0
2023-06-24,Store_B,Furniture,73,294.31,21484.63,0,15.5,0
2023-06-24,Store_B,Toys,98,27.17,2662.66,0,32.4,0
2023-06-24,Store_C,Electronics,204,264.97,54053.88,0,17.0,0
2023-06-24,Store_C,Clothing,121,41.79,5056.59,0,40.5,0
2023-06-24,Store_C,Groceries,332,11.13,3695.16,0,29.6,0
2023-06-24,Store_C,Furniture,54,314.11,16961.94,0,16.7,0
2023-06-24,Store_C,Toys,80,25.8,2064.0,0,22.1,0
2023-06-25,Store_A,Electronics,249,266.9,66458.1,0,12.6,0
2023-06-25,Store_A,Clothing,176,42.73,7520.48,0,25.7,0
2023-06-25,Store_A,Groceries,405,11.23,4548.15,0,15.2,0
2023-06-25,Store_A,Furniture,77,314.64,24227.28,0,23.3,0
2023-06-25,Store_A,Toys,110,25.03,2753.3,0,35.3,0
2023-06-25,Store_B,Electronics,185,241.81,44734.85,0,30.3,0
2023-06-25,Store_B,Clothing,191,41.18,7865.38,0,15.0,0
2023-06-25,Store_B,Groceries,478,12.74,6089.72,0,16.4,0
2023-06-25,Store_B,Furniture,70,285.98,20018.6,0,21.3,0
2023-06-25,Store_B,Toys,164,27.0,4428.0,1,22.9,0
2023-06-25,Store_C,Electronics,156,240.71,37550.76,0,30.8,0
2023-06-25,Store_C,Clothing,124,48.26,5984.24,0,17.7,0
2023-06-25,Store_C,Groceries,264,12.91,3408.24,0,14.7,0
2023-06-25,Store_C,Furniture,45,316.52,14243.4,0,15.4,0
2023-06-25,Store_C,Toys,83,23.17,1923.11,0,21.9,0
2023-06-26,Store_A,Electronics,236,229.27,54107.72,1,18.0,0
2023-06-26,Store_A,Clothing,157,46.82,7350.74,0,28.9,0
2023-06-26,Store_A,Groceries,331,12.45,4120.95,0,16.0,0
2023-06-26,Store_A,Furniture,72,279.7,20138.4,0,23.4,0
2023-06-26,Store_A,Toys,91,26.24,2387.84,0,16.3,0
2023-06-26,Store_B,Electronics,176,269.06,47354.56,0,3.7,0
2023-06-26,Store_B,Clothing,127,40.8,5181.6,0,20.9,0
2023-06-26,Store_B,Groceries,305,11.26,3434.3,0,43.1,0
2023-06-26,Store_B,Furniture,50,308.42,15421.0,0,32.7,0
2023-06-26,Store_B,Toys,85,23.5,1997.5,0,26.5,0
2023-06-26,Store_C,Electronics,112,237.23,26569.76,0,20.3,0
2023-06-26,Store_C,Clothing,108,46.35,5005.8,0,34.8,0
2023-06-26,Store_C,Groceries,255,12.38,3156.9,0,20.3,0
2023-06-26,Store_C,Furniture,46,283.59,13045.14,0,20.7,0
2023-06-26,Store_C,Toys,93,26.34,2449.62,1,28.5,0
2023-06-27,Store_A,Electronics,263,259.52,68253.76,1,29.2,0
2023-06-27,Store_A,Clothing,145,45.16,6548.2,0,24.2,0
2023-06-27,Store_A,Groceries,396,12.4,4910.4,1,19.9,0
2023-06-27,Store_A,Furniture,62,300.91,18656.42,0,44.1,0
2023-06-27,Store_A,Toys,90,23.34,2100.6,0,24.1,0
2023-06-27,Store_B,Electronics,151,227.35,34329.85,0,23.1,0
2023-06-27,Store_B,Clothing,125,43.31,5413.75,0,17.0,0
2023-06-27,Store_B,Groceries,418,12.98,5425.64,1,17.3,0
2023-06-27,Store_B,Furniture,46,277.91,12783.86,0,25.0,0
2023-06-27,Store_B,Toys,98,27.16,2661.68,0,10.4,0
2023-06-27,Store_C,Electronics,160,269.59,43134.4,1,31.0,0
2023-06-27,Store_C,Clothing,90,42.32,3808.8,0,26.1,0
2023-06-27,Store_C,Groceries,243,12.32,2993.76,0,30.4,0
2023-06-27,Store_C,Furniture,44,285.08,12543.52,0,25.7,0
2023-06-27,Store_C,Toys,66,26.63,1757.58,0,26.9,0
2023-06-28,Store_A,Electronics,224,255.33,57193.92,0,15.8,0
2023-06-28,Store_A,Clothing,129,48.87,6304.23,0,29.2,0
2023-06-28,Store_A,Groceries,307,11.52,3536.64,0,13.0,0
2023-06-28,Store_A,Furniture,76,328.15,24939.4,0,26.5,0
2023-06-28,Store_A,Toys,80,26.23,2098.4,0,38.4,0
2023-06-28,Store_B,Electronics,246,249.69,61423.74,1,22.3,0
2023-06-28,Store_B,Clothing,123,45.33,5575.59,0,32.5,0
2023-06-28,Store_B,Groceries,233,11.72,2730.76,0,33.1,0
2023-06-28,Store_B,Furniture,54,327.98,17710.92,0,23.0,0
2023-06-28,Store_B,Toys,100,22.97,2297.0,0,35.4,0
2023-06-28,Store_C,Electronics,120,273.8,32856.0,0,27.1,0
2023-06-28,Store_C,Clothing,89,47.5,4227.5,0,28.6,0
2023-06-28,Store_C,Groceries,263,12.6,3313.8,0,37.2,0
2023-06-28,Store_C,Furniture,45,307.74,13848.3,0,27.3,0
2023-06-28,Store_C,Toys,64,25.38,1624.32,0,41.4,0
2023-06-29,Store_A,Electronics,246,269.11,66201.06,0,31.6,0
2023-06-29,Store_A,Clothing,198,49.37,9775.26,1,25.7,0
2023-06-29,Store_A,Groceries,335,13.05,4371.75,0,18.5,0
2023-06-29,Store_A,Furniture,67,285.32,19116.44,0,29.2,0
2023-06-29,Store_A,Toys,89,24.42,2173.38,0,33.4,0
2023-06-29,Store_B,Electronics,154,233.28,35925.12,0,21.5,0
2023-06-29,Store_B,Clothing,115,43.2,4968.0,0,18.0,0
2023-06-29,Store_B,Groceries,310,12.59,3902.9,0,36.6,0
2023-06-29,Store_B,Furniture,51,292.75,14930.25,0,33.9,0
2023-06-29,Store_B,Toys,70,24.05,1683.5,0,22.6,0
2023-06-29,Store_C,Electronics,116,269.21,31228.36,0,42.2,0
2023-06-29,Store_C,Clothing,112,47.23,5289.76,0,11.9,0
2023-06-29,Store_C,Groceries,202,11.39,2300.78,0,22.8,0
2023-06-29,Store_C,Furniture,61,275.15,16784.15,1,14.8,0
2023-06-29,Store_C,Toys,71,24.28,1723.88,0,33.9,0
2023-06-30,Store_A,Electronics,205,267.25,54786.25,0,27.0,0
2023-06-30,Store_A,Clothing,138,43.37,5985.06,0,22.4,0
2023-06-30,Store_A,Groceries,337,11.13,3750.81,0,27.5,0
2023-06-30,Store_A,Furniture,66,305.74,20178.84,0,33.1,0
2023-06-30,Store_A,Toys,146,23.02,3360.92,1,34.0,0
2023-06-30,Store_B,Electronics,167,261.29,43635.43,0,25.8,0
2023-06-30,Store_B,Clothing,135,42.27,5706.45,0,17.3,0
2023-06-30,Store_B,Groceries,354,12.62,4467.48,0,19.5,0
2023-06-30,Store_B,Furniture,50,316.59,15829.5,0,33.5,0
2023-06-30,Store_B,Toys,87,23.6,2053.2,0,31.0,0
2023-06-30,Store_C,Electronics,134,236.94,31749.96,0,17.7,0
2023-06-30,Store_C,Clothing,116,44.5,5162.0,0,33.1,0
2023-06-30,Store_C,Groceries,207,11.43,2366.01,0,32.3,0
2023-06-30,Store_C,Furniture,58,283.0,16414.0,1,22.1,0
2023-06-30,Store_C,Toys,64,23.09,1477.76,0,19.7,0
2023-07-01,Store_A,Electronics,261,260.54,68000.94,0,33.2,0
2023-07-01,Store_A,Clothing,202,43.73,8833.46,0,30.9,0
2023-07-01,Store_A,Groceries,619,13.11,8115.09,1,9.9,0
2023-07-01,Store_A,Furniture,106,279.83,29661.98,0,34.7,0
2023-07-01,Store_A,Toys,133,26.27,3493.91,0,16.7,0
2023-07-01,Store_B,Electronics,230,269.85,62065.5,0,25.2,0
2023-07-01,Store_B,Clothing,165,49.2,8118.0,0,33.0,0
2023-07-01,Store_B,Groceries,373,11.7,4364.1,0,36.5,0
2023-07-01,Store_B,Furniture,68,308.16,20954.88,0,13.2,0
2023-07-01,Store_B,Toys,107,24.26,2595.82,0,22.0,0
2023-07-01,Store_C,Electronics,254,242.45,61582.3,1,18.6,0
2023-07-01,Store_C,Clothing,123,47.39,5828.97,0,29.7,0
2023-07-01,Store_C,Groceries,280,12.26,3432.8,0,33.7,0
2023-07-01,Store_C,Furniture,52,304.45,15831.4,0,16.2,0
2023-07-01,Store_C,Toys,92,24.12,2219.04,0,15.1,0
2023-07-02,Store_A,Electronics,213,233.53,49741.89,0,16.1,0
2023-07-02,Store_A,Clothing,216,41.48,8959.68,0,20.6,0
2023-07-02,Store_A,Groceries,415,12.21,5067.15,0,31.3,0
2023-07-02,Store_A,Furniture,94,322.66,30330.04,0,,0
2023-07-02,Store_A,Toys,138,23.03,3178.14,0,20.1,0
2023-07-02,Store_B,Electronics,218,259.19,56503.42,0,15.0,0
2023-07-02,Store_B,Clothing,156,45.33,7071.48,0,12.3,0
2023-07-02,Store_B,Groceries,397,12.9,5121.3,0,22.2,0
2023-07-02,Store_B,Furniture,72,321.73,23164.56,0,41.9,0
2023-07-02,Store_B,Toys,102,27.34,2788.68,0,34.8,0
2023-07-02,Store_C,Electronics,149,263.98,39333.02,0,16.7,0
2023-07-02,Store_C,Clothing,130,45.84,5959.2,0,26.2,0
2023-07-02,Store_C,Groceries,318,13.03,4143.54,0,27.3,0
2023-07-02,Store_C,Furniture,58,325.15,18858.7,0,19.4,0
2023-07-02,Store_C,Toys,96,24.95,2395.2,0,23.8,0
2023-07-03,Store_A,Electronics,185,248.14,45905.9,0,18.8,0
2023-07-03,Store_A,Clothing,150,41.55,6232.5,0,14.1,0
2023-07-03,Store_A,Groceries,288,11.1,3196.8,0,14.6,0
2023-07-03,Store_A,Furniture,109,271.55,29598.95,1,36.9,0
2023-07-03,Store_A,Toys,90,27.26,2453.4,0,9.2,0
2023-07-03,Store_B,Electronics,170,273.36,46471.2,0,30.9,0
2023-07-03,Store_B,Clothing,129,41.27,5323.83,0,16.1,0
2023-07-03,Store_B,Groceries,256,12.32,3153.92,0,27.4,0
2023-07-03,Store_B,Furniture,47,297.26,13971.22,0,34.2,0
2023-07-03,Store_B,Toys,73,24.62,1797.26,0,26.5,0
2023-07-03,Store_C,Electronics,144,243.71,35094.24,0,33.2,0
2023-07-03,Store_C,Clothing,153,46.19,7067.07,1,19.5,0
2023-07-03,Store_C,Groceries,208,11.26,2342.08,0,28.1,0
2023-07-03,Store_C,Furniture,47,315.53,14829.91,0,30.2,0
2023-07-03,Store_C,Toys,71,26.83,1904.93,0,29.2,0
2023-07-04,Store_A,Electronics,205,253.98,52065.9,0,20.1,0
2023-07-04,Store_A,Clothing,154,43.31,6669.74,0,38.4,0
2023-07-04,Store_A,Groceries,322,11.68,3760.96,0,22.2,0
2023-07-04,Store_A,Furniture,70,286.29,20040.3,0,15.9,0
2023-07-04,Store_A,Toys,141,25.5,3595.5,1,33.9,0
2023-07-04,Store_B,Electronics,168,249.12,41852.16,0,26.4,0
2023-07-04,Store_B,Clothing,99,45.88,4542.12,0,23.1,0
2023-07-04,Store_B,Groceries,250,12.63,3157.5,0,,0
2023-07-04,Store_B,Furniture,54,273.14,14749.56,0,30.6,0
2023-07-04,Store_B,Toys,81,25.87,2095.47,0,32.4,0
2023-07-04,Store_C,Electronics,141,273.97,38629.77,0,20.6,0
2023-07-04,Store_C,Clothing,95,44.34,4212.3,0,11.1,0
2023-07-04,Store_C,Groceries,266,11.53,3066.98,0,18.2,0
2023-07-04,Store_C,Furniture,45,305.03,13726.35,0,24.2,0
2023-07-04,Store_C,Toys,76,23.58,1792.08,0,27.8,0
2023-07-05,Store_A,Electronics,199,238.82,47525.18,0,35.5,0
2023-07-05,Store_A,Clothing,152,48.88,7429.76,0,18.9,0
2023-07-05,Store_A,Groceries,349,10.97,3828.53,0,15.0,0
2023-07-05,Store_A,Furniture,60,305.53,18331.8,0,21.9,0
2023-07-05,Store_A,Toys,88,24.46,2152.48,0,22.8,0
2023-07-05,Store_B,Electronics,179,264.68,47377.72,1,26.5,0
2023-07-05,Store_B,Clothing,130,48.62,6320.6,0,20.9,0
2023-07-05,Store_B,Groceries,233,13.01,3031.33,0,25.0,0
2023-07-05,Store_B,Furniture,58,303.57,17607.06,0,14.4,0
2023-07-05,Store_B,Toys,106,22.94,2431.64,0,26.8,0
2023-07-05,Store_C,Electronics,142,247.9,35201.8,0,44.9,0
2023-07-05,Store_C,Clothing,103,42.27,4353.81,0,18.6,0
2023-07-05,Store_C,Groceries,207,11.83,2448.81,0,33.4,0
2023-07-05,Store_C,Furniture,47,274.46,12899.62,0,33.6,0
2023-07-05,Store_C,Toys,70,26.92,1884.4,0,28.7,0
2023-07-06,Store_A,Electronics,156,242.17,37778.52,0,31.1,0
2023-07-06,Store_A,Clothing,155,43.41,6728.55,0,17.0,0
2023-07-06,Store_A,Groceries,311,11.71,3641.81,0,32.3,0
2023-07-06,Store_A,Furniture,116,327.35,37972.6,1,33.9,0
2023-07-06,Store_A,Toys,116,24.96,2895.36,0,13.9,0
2023-07-06,Store_B,Electronics,185,262.54,48569.9,0,31.5,0
2023-07-06,Store_B,Clothing,128,44.82,5736.96,0,21.5,0
2023-07-06,Store_B,Groceries,290,13.18,3822.2,0,32.8,0
2023-07-06,Store_B,Furniture,78,306.75,23926.5,1,19.7,0
2023-07-06,Store_B,Toys,95,24.35,2313.25,0,23.2,0
2023-07-06,Store_C,Electronics,137,248.73,34076.01,0,10.1,0
2023-07-06,Store_C,Clothing,92,42.85,3942.2,0,34.7,0
2023-07-06,Store_C,Groceries,245,11.62,2846.9,0,29.0,0
2023-07-06,Store_C,Furniture,51,314.77,16053.27,1,20.1,0
2023-07-06,Store_C,Toys,79,25.64,2025.56,0,25.9,0
2023-07-07,Store_A,Electronics,217,241.18,52336.06,0,19.8,0
2023-07-07,Store_A,Clothing,150,45.98,6897.0,0,19.9,0
2023-07-07,Store_A,Groceries,321,11.22,3601.62,0,18.6,0
2023-07-07,Store_A,Furniture,65,319.59,20773.35,0,24.2,0
2023-07-07,Store_A,Toys,107,25.94,2775.58,0,12.4,0
2023-07-07,Store_B,Electronics,146,242.38,35387.48,0,25.7,0
2023-07-07,Store_B,Clothing,111,49.33,5475.63,0,17.3,0
2023-07-07,Store_B,Groceries,451,12.55,5660.05,1,30.8,0
2023-07-07,Store_B,Furniture,54,315.8,17053.2,0,19.5,0
2023-07-07,Store_B,Toys,97,22.85,2216.45,0,14.3,0
2023-07-07,Store_C,Electronics,146,240.25,35076.5,0,39.8,0
2023-07-07,Store_C,Clothing,100,47.62,4762.0,0,28.5,0
2023-07-07,Store_C,Groceries,232,12.87,2985.84,0,31.2,0
2023-07-07,Store_C,Furniture,45,286.39,12887.55,0,28.3,0
2023-07-07,Store_C,Toys,61,23.2,1415.2,0,10.8,0
2023-07-08,Store_A,Electronics,284,269.64,76577.76,0,15.9,0
2023-07-08,Store_A,Clothing,224,44.19,9898.56,0,24.4,0
2023-07-08,Store_A,Groceries,524,11.61,6083.64,0,28.2,0
2023-07-08,Store_A,Furniture,82,329.13,26988.66,0,30.6,0
2023-07-08,Store_A,Toys,155,23.65,3665.75,0,26.3,0
2023-07-08,Store_B,Electronics,217,268.51,58266.67,0,25.2,0
2023-07-08,Store_B,Clothing,155,47.98,7436.9,0,27.5,0
2023-07-08,Store_B,Groceries,269,12.92,3475.48,0,28.7,0
2023-07-08,Store_B,Furniture,122,275.6,33623.2,1,22.0,0
2023-07-08,Store_B,Toys,126,23.82,3001.32,0,29.2,0
2023-07-08,Store_C,Electronics,184,259.22,47696.48,0,20.9,0
2023-07-08,Store_C,Clothing,128,49.39,6321.92,0,23.0,0
2023-07-08,Store_C,Groceries,310,12.13,3760.3,0,18.0,0
2023-07-08,Store_C,Furniture,52,282.65,14697.8,0,9.3,0
2023-07-08,Store_C,Toys,92,24.63,2265.96,0,15.8,0
2023-07-09,Store_A,Electronics,260,264.4,68744.0,0,9.2,0
2023-07-09,Store_A,Clothing,168,48.91,8216.88,0,25.7,0
2023-07-09,Store_A,Groceries,432,11.0,4752.0,0,21.2,0
2023-07-09,Store_A,Furniture,90,327.83,29504.7,0,20.8,0
2023-07-09,Store_A,Toys,148,23.62,3495.76,0,32.6,0
2023-07-09,Store_B,Electronics,338,254.66,86075.08,1,35.3,0
2023-07-09,Store_B,Clothing,162,41.48,6719.76,0,30.3,0
2023-07-09,Store_B,Groceries,361,10.88,3927.68,0,29.3,0
2023-07-09,Store_B,Furniture,72,326.61,23515.92,0,26.8,0
2023-07-09,Store_B,Toys,125,23.7,2962.5,0,11.2,0
2023-07-09,Store_C,Electronics,177,235.51,41685.27,0,27.1,0
2023-07-09,Store_C,Clothing,122,48.79,5952.38,0,30.0,0
2023-07-09,Store_C,Groceries,288,13.09,3769.92,0,21.4,0
2023-07-09,Store_C,Furniture,58,317.43,18410.94,0,38.7,0
2023-07-09,Store_C,Toys,108,26.0,2808.0,0,23.8,0
2023-07-10,Store_A,Electronics,194,240.64,46684.16,0,25.1,0
2023-07-10,Store_A,Clothing,127,42.26,5367.02,0,24.2,0
2023-07-10,Store_A,Groceries,273,11.96,3265.08,0,10.9,0
2023-07-10,Store_A,Furniture,61,326.83,19936.63,0,29.3,0
2023-07-10,Store_A,Toys,90,27.44,2469.6,0,27.7,0
2023-07-10,Store_B,Electronics,161,248.41,39994.01,0,20.6,0
2023-07-10,Store_B,Clothing,137,49.46,6776.02,0,26.3,0
2023-07-10,Store_B,Groceries,289,12.53,3621.17,0,23.0,0
2023-07-10,Store_B,Furniture,60,318.22,19093.2,0,,0
2023-07-10,Store_B,Toys,93,22.66,2107.38,0,7.4,0
2023-07-10,Store_C,Electronics,105,234.2,24591.0,0,21.3,0
2023-07-10,Store_C,Clothing,96,44.65,4286.4,0,22.6,0
2023-07-10,Store_C,Groceries,201,11.19,2249.19,0,39.3,0
2023-07-10,Store_C,Furniture,61,273.97,16712.17,1,35.3,0
2023-07-10,Store_C,Toys,55,23.82,1310.1,0,18.3,0
2023-07-11,Store_A,Electronics,177,270.83,47936.91,0,10.3,0
2023-07-11,Store_A,Clothing,152,47.64,7241.28,0,21.0,0
2023-07-11,Store_A,Groceries,288,11.12,3202.56,0,19.0,0
2023-07-11,Store_A,Furniture,70,304.82,21337.4,0,37.0,0
2023-07-11,Store_A,Toys,94,26.83,2522.02,0,19.8,0
2023-07-11,Store_B,Electronics,159,242.94,38627.46,0,19.4,0
2023-07-11,Store_B,Clothing,163,43.62,7110.06,1,37.9,0
2023-07-11,Store_B,Groceries,296,13.12,3883.52,0,32.2,0
2023-07-11,Store_B,Furniture,70,294.45,20611.5,1,30.3,0
2023-07-11,Store_B,Toys,81,22.57,1828.17,0,16.8,0
2023-07-11,Store_C,Electronics,163,248.1,40440.3,0,28.5,0
2023-07-11,Store_C,Clothing,115,42.13,4844.95,0,34.1,0
2023-07-11,Store_C,Groceries,182,12.1,2202.2,0,18.0,0
2023-07-11,Store_C,Furniture,66,281.15,18555.9,1,22.6,0
2023-07-11,Store_C,Toys,69,25.16,1736.04,0,33.8,0
2023-07-12,Store_A,Electronics,163,228.74,37284.62,0,28.0,0
2023-07-12,Store_A,Clothing,141,45.88,6469.08,0,31.2,0
2023-07-12,Store_A,Groceries,374,12.67,4738.58,0,24.7,0
2023-07-12,Store_A,Furniture,65,314.03,20411.95,0,28.5,0
2023-07-12,Store_A,Toys,107,22.92,2452.44,0,41.4,0
2023-07-12,Store_B,Electronics,131,262.61,34401.91,0,40.8,0
2023-07-12,Store_B,Clothing,138,44.09,6084.42,0,37.5,0
2023-07-12,Store_B,Groceries,275,11.01,3027.75,0,22.1,0
2023-07-12,Store_B,Furniture,46,319.36,14690.56,0,19.9,0
2023-07-12,Store_B,Toys,88,23.69,2084.72,0,19.8,0
2023-07-12,Store_C,Electronics,134,230.54,30892.36,0,29.1,0
2023-07-12,Store_C,Clothing,107,41.06,4393.42,0,43.0,0
2023-07-12,Store_C,Groceries,224,11.34,2540.16,0,30.9,0
2023-07-12,Store_C,Furniture,43,285.01,12255.43,0,16.9,0
2023-07-12,Store_C,Toys,87,22.74,1978.38,1,24.1,0
2023-07-13,Store_A,Electronics,209,249.18,52078.62,0,41.0,0
2023-07-13,Store_A,Clothing,149,47.14,7023.86,0,21.5,0
2023-07-13,Store_A,Groceries,317,11.85,3756.45,0,27.9,0
2023-07-13,Store_A,Furniture,96,323.31,31037.76,1,27.0,0
2023-07-13,Store_A,Toys,99,27.08,2680.92,0,31.9,0
2023-07-13,Store_B,Electronics,135,247.25,33378.75,0,30.3,0
2023-07-13,Store_B,Clothing,120,47.22,5666.4,0,28.7,0
2023-07-13,Store_B,Groceries,294,12.21,3589.74,0,21.3,0
2023-07-13,Store_B,Furniture,68,304.9,20733.2,0,17.9,0
2023-07-13,Store_B,Toys,94,22.95,2157.3,0,24.4,0
2023-07-13,Store_C,Electronics,146,230.24,33615.04,0,12.6,0
2023-07-13,Store_C,Clothing,105,48.98,5142.9,0,25.1,0
2023-07-13,Store_C,Groceries,236,11.63,2744.68,0,30.3,0
2023-07-13,Store_C,Furniture,48,321.58,15435.84,0,36.2,0
2023-07-13,Store_C,Toys,77,24.84,1912.68,0,14.3,0
2023-07-14,Store_A,Electronics,166,232.37,38573.42,0,21.9,0
2023-07-14,Store_A,Clothing,153,41.56,6358.68,0,22.3,0
2023-07-14,Store_A,Groceries,366,11.05,4044.3,0,37.8,0
2023-07-14,Store_A,Furniture,72,298.47,21489.84,0,15.1,0
2023-07-14,Store_A,Toys,114,23.59,2689.26,0,21.0,0
2023-07-14,Store_B,Electronics,133,239.99,31918.67,0,16.6,0
2023-07-14,Store_B,Clothing,137,41.02,5619.74,0,30.6,0
2023-07-14,Store_B,Groceries,278,11.22,3119.16,0,22.9,0
2023-07-14,Store_B,Furniture,48,297.83,14295.84,0,21.8,0
2023-07-14,Store_B,Toys,71,24.8,1760.8,0,30.5,0
2023-07-14,Store_C,Electronics,146,265.72,38795.12,0,30.9,0
2023-07-14,Store_C,Clothing,110,42.52,4677.2,0,26.9,0
2023-07-14,Store_C,Groceries,244,12.8,3123.2,0,5.9,0
2023-07-14,Store_C,Furniture,44,301.0,13244.0,0,30.7,0
2023-07-14,Store_C,Toys,62,25.83,1601.46,0,24.2,0
2023-07-15,Store_A,Electronics,257,239.05,61435.85,0,26.0,0
2023-07-15,Store_A,Clothing,178,49.06,8732.68,0,24.5,0
2023-07-15,Store_A,Groceries,474,11.01,5218.74,0,15.6,0
2023-07-15,Store_A,Furniture,79,283.34,22383.86,0,25.3,0
2023-07-15,Store_A,Toys,138,25.11,3465.18,0,15.6,0
2023-07-15,Store_B,Electronics,203,249.24,50595.72,0,38.6,0
2023-07-15,Store_B,Clothing,164,46.19,7575.16,0,30.0,0
2023-07-15,Store_B,Groceries,399,12.97,5175.03,0,26.3,0
2023-07-15,Store_B,Furniture,63,305.95,19274.85,0,23.6,0
2023-07-15,Store_B,Toys,115,27.39,3149.85,0,31.4,0
2023-07-15,Store_C,Electronics,164,242.4,39753.6,0,20.2,0
2023-07-15,Store_C,Clothing,121,46.56,5633.76,0,31.5,0
2023-07-15,Store_C,Groceries,275,11.61,3192.75,0,10.6,0
