date,units_sold,price,revenue,promotion,temperature,holiday,year,month,day,day_of_week,is_weekend,quarter,week_of_year,month_sin,month_cos,dow_sin,dow_cos,units_sold_lag_1,units_sold_lag_7,units_sold_roll_mean_7,store_Store_B,store_Store_C,category_Electronics,category_Furniture,category_Groceries,category_Toys
2024-01-02,74,25.65,1898.1,0,11.4,0,2024,1,2,1,0,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,73.0,96.0,120.85714285714286,True,False,False,False,False,True
2024-01-03,81,25.48,2063.88,0,32.0,0,2024,1,3,2,0,1,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,74.0,109.0,117.71428571428571,True,False,False,False,False,True
2024-01-04,71,26.81,1903.51,0,34.7,0,2024,1,4,3,0,1,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,81.0,133.0,113.71428571428571,True,False,False,False,False,True
2024-01-05,64,24.41,1562.24,0,19.9,0,2024,1,5,4,0,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,71.0,102.0,104.85714285714286,True,False,False,False,False,True
2024-01-06,99,22.85,2262.15,0,38.1,0,2024,1,6,5,1,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,64.0,184.0,99.42857142857143,True,False,False,False,False,True
2024-01-07,92,23.8,2189.6,0,23.9,0,2024,1,7,6,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,99.0,149.0,87.28571428571429,True,False,False,False,False,True
2024-01-08,109,23.69,2582.21,1,30.6,0,2024,1,8,0,0,1,2,0.49999999999999994,0.8660254037844387,0.0,1.0,92.0,73.0,79.14285714285714,True,False,False,False,False,True
2024-01-09,73,27.4,2000.2,0,31.3,0,2024,1,9,1,0,1,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,109.0,74.0,84.28571428571429,True,False,False,False,False,True
2024-01-10,64,25.56,1635.84,0,17.6,0,2024,1,10,2,0,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,73.0,81.0,84.14285714285714,True,False,False,False,False,True
2024-01-11,68,26.63,1810.84,0,20.7,0,2024,1,11,3,0,1,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,64.0,71.0,81.71428571428571,True,False,False,False,False,True
2024-01-12,71,26.89,1909.19,0,26.6,0,2024,1,12,4,0,1,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,68.0,64.0,81.28571428571429,True,False,False,False,False,True
2024-01-13,87,22.77,1980.99,0,20.6,0,2024,1,13,5,1,1,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,71.0,99.0,82.28571428571429,True,False,False,False,False,True
2024-01-14,102,26.79,2732.58,0,22.8,0,2024,1,14,6,1,1,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,87.0,92.0,80.57142857142857,True,False,False,False,False,True
2024-01-15,77,26.3,2025.1,0,25.3,0,2024,1,15,0,0,1,3,0.49999999999999994,0.8660254037844387,0.0,1.0,102.0,109.0,82.0,True,False,False,False,False,True
2024-01-16,76,25.68,1951.68,0,23.4,0,2024,1,16,1,0,1,3,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,77.0,73.0,77.42857142857143,True,False,False,False,False,True
2024-01-17,77,22.75,1751.75,0,24.5,0,2024,1,17,2,0,1,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,76.0,64.0,77.85714285714286,True,False,False,False,False,True
2024-01-18,79,26.18,2068.22,0,19.9,0,2024,1,18,3,0,1,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,77.0,68.0,79.71428571428571,True,False,False,False,False,True
2024-01-19,85,25.41,2159.85,1,31.9,0,2024,1,19,4,0,1,3,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,79.0,71.0,81.28571428571429,True,False,False,False,False,True
2024-01-20,76,27.09,2058.84,0,20.6,0,2024,1,20,5,1,1,3,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,85.0,87.0,83.28571428571429,True,False,False,False,False,True
2024-01-21,92,27.06,2489.52,0,6.1,0,2024,1,21,6,1,1,3,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,76.0,102.0,81.71428571428571,True,False,False,False,False,True
2024-01-22,67,24.19,1620.73,0,34.2,0,2024,1,22,0,0,1,4,0.49999999999999994,0.8660254037844387,0.0,1.0,92.0,77.0,80.28571428571429,True,False,False,False,False,True
2024-01-23,65,24.74,1608.1,0,37.5,0,2024,1,23,1,0,1,4,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,67.0,76.0,78.85714285714286,True,False,False,False,False,True
2024-01-24,57,24.21,1379.97,0,31.2,0,2024,1,24,2,0,1,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,65.0,77.0,77.28571428571429,True,False,False,False,False,True
2024-01-25,83,25.86,2146.38,1,23.8,0,2024,1,25,3,0,1,4,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,57.0,79.0,74.42857142857143,True,False,False,False,False,True
2024-01-26,74,26.21,1939.54,0,16.2,0,2024,1,26,4,0,1,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,83.0,85.0,75.0,True,False,False,False,False,True
2024-01-27,81,26.51,2147.31,0,26.7,0,2024,1,27,5,1,1,4,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,74.0,76.0,73.42857142857143,True,False,False,False,False,True
2024-01-28,88,22.93,2017.84,0,18.2,0,2024,1,28,6,1,1,4,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,81.0,92.0,74.14285714285714,True,False,False,False,False,True
2024-01-29,88,22.89,2014.32,0,29.9,0,2024,1,29,0,0,1,5,0.49999999999999994,0.8660254037844387,0.0,1.0,88.0,67.0,73.57142857142857,True,False,False,False,False,True
2024-01-30,79,22.84,1804.36,0,20.9,0,2024,1,30,1,0,1,5,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,88.0,65.0,76.57142857142857,True,False,False,False,False,True
2024-01-31,69,26.96,1860.24,0,17.7,0,2024,1,31,2,0,1,5,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,79.0,57.0,78.57142857142857,True,False,False,False,False,True
2024-02-01,52,26.96,1401.92,0,21.9,0,2024,2,1,3,0,1,5,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,69.0,83.0,80.28571428571429,True,False,False,False,False,True
2024-02-02,50,24.57,1228.5,0,31.2,0,2024,2,2,4,0,1,5,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,52.0,74.0,75.85714285714286,True,False,False,False,False,True
2024-02-03,86,24.67,2121.62,0,29.4,0,2024,2,3,5,1,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,50.0,81.0,72.42857142857143,True,False,False,False,False,True
2024-02-04,72,24.86,1789.92,0,16.3,0,2024,2,4,6,1,1,5,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,86.0,88.0,73.14285714285714,True,False,False,False,False,True
2024-02-05,59,24.66,1454.94,0,39.8,0,2024,2,5,0,0,1,6,0.8660254037844386,0.5000000000000001,0.0,1.0,72.0,88.0,70.85714285714286,True,False,False,False,False,True
2024-02-06,47,24.78,1164.66,0,25.002259852216746,0,2024,2,6,1,0,1,6,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,59.0,79.0,66.71428571428571,True,False,False,False,False,True
2024-02-07,56,25.88,1449.28,0,13.8,0,2024,2,7,2,0,1,6,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,47.0,69.0,62.142857142857146,True,False,False,False,False,True
2024-02-08,60,22.97,1378.2,0,23.2,0,2024,2,8,3,0,1,6,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,56.0,52.0,60.285714285714285,True,False,False,False,False,True
2024-02-09,57,27.07,1542.99,0,32.0,0,2024,2,9,4,0,1,6,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,60.0,50.0,61.42857142857143,True,False,False,False,False,True
2024-02-10,76,23.55,1789.8,0,26.3,0,2024,2,10,5,1,1,6,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,57.0,86.0,62.42857142857143,True,False,False,False,False,True
2024-02-11,77,25.37,1953.49,0,16.1,0,2024,2,11,6,1,1,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,76.0,72.0,61.0,True,False,False,False,False,True
2024-02-12,63,25.43,1602.09,0,20.4,0,2024,2,12,0,0,1,7,0.8660254037844386,0.5000000000000001,0.0,1.0,77.0,59.0,61.714285714285715,True,False,False,False,False,True
2024-02-13,56,26.39,1477.84,0,28.9,0,2024,2,13,1,0,1,7,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,63.0,47.0,62.285714285714285,True,False,False,False,False,True
2024-02-14,62,24.6,1525.2,0,17.4,0,2024,2,14,2,0,1,7,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,56.0,56.0,63.57142857142857,True,False,False,False,False,True
2024-02-15,43,23.45,1008.35,0,24.0,0,2024,2,15,3,0,1,7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,62.0,60.0,64.42857142857143,True,False,False,False,False,True
2024-02-16,56,25.68,1438.08,0,18.9,0,2024,2,16,4,0,1,7,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,43.0,57.0,62.0,True,False,False,False,False,True
2024-02-17,64,24.58,1573.12,0,21.0,0,2024,2,17,5,1,1,7,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,56.0,76.0,61.857142857142854,True,False,False,False,False,True
2024-02-18,68,26.81,1823.08,0,26.9,0,2024,2,18,6,1,1,7,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,64.0,77.0,60.142857142857146,True,False,False,False,False,True
2024-02-19,65,22.57,1467.05,0,27.3,0,2024,2,19,0,0,1,8,0.8660254037844386,0.5000000000000001,0.0,1.0,68.0,63.0,58.857142857142854,True,False,False,False,False,True
2024-02-20,58,23.79,1379.82,0,12.1,0,2024,2,20,1,0,1,8,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,65.0,56.0,59.142857142857146,True,False,False,False,False,True
2024-02-21,50,23.21,1160.5,0,23.6,0,2024,2,21,2,0,1,8,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,58.0,62.0,59.42857142857143,True,False,False,False,False,True
2024-02-22,68,23.12,1572.16,0,36.0,0,2024,2,22,3,0,1,8,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,50.0,43.0,57.714285714285715,True,False,False,False,False,True
2024-02-23,68,27.17,1847.56,0,32.8,0,2024,2,23,4,0,1,8,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,68.0,56.0,61.285714285714285,True,False,False,False,False,True
2024-02-24,75,27.43,2057.25,0,21.0,0,2024,2,24,5,1,1,8,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,68.0,64.0,63.0,True,False,False,False,False,True
2024-02-25,74,24.51,1813.74,0,34.4,0,2024,2,25,6,1,1,8,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,75.0,68.0,64.57142857142857,True,False,False,False,False,True
2024-02-26,53,26.63,1411.39,0,12.7,0,2024,2,26,0,0,1,9,0.8660254037844386,0.5000000000000001,0.0,1.0,74.0,65.0,65.42857142857143,True,False,False,False,False,True
2024-02-27,57,24.04,1370.28,0,3.2,0,2024,2,27,1,0,1,9,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,53.0,58.0,63.714285714285715,True,False,False,False,False,True
2024-02-28,93,25.59,2379.87,1,22.1,0,2024,2,28,2,0,1,9,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,57.0,50.0,63.57142857142857,True,False,False,False,False,True
2024-02-29,57,25.31,1442.67,0,19.0,0,2024,2,29,3,0,1,9,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,93.0,68.0,69.71428571428571,True,False,False,False,False,True
2024-03-01,76,24.82,1886.32,0,29.6,0,2024,3,1,4,0,1,9,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,57.0,68.0,68.14285714285714,True,False,False,False,False,True
2024-03-02,98,22.99,2253.02,0,37.6,0,2024,3,2,5,1,1,9,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,76.0,75.0,69.28571428571429,True,False,False,False,False,True
2024-03-03,111,23.85,2647.35,0,30.0,0,2024,3,3,6,1,1,9,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,98.0,74.0,72.57142857142857,True,False,False,False,False,True
2024-03-04,75,26.54,1990.5,0,26.9,0,2024,3,4,0,0,1,10,1.0,6.123233995736766e-17,0.0,1.0,111.0,53.0,77.85714285714286,True,False,False,False,False,True
2024-03-05,69,22.73,1568.37,0,15.5,0,2024,3,5,1,0,1,10,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,75.0,57.0,81.0,True,False,False,False,False,True
2024-03-06,61,26.17,1596.37,0,12.2,0,2024,3,6,2,0,1,10,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,69.0,93.0,82.71428571428571,True,False,False,False,False,True
2024-03-07,85,22.86,1943.1,0,20.0,0,2024,3,7,3,0,1,10,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,61.0,57.0,78.14285714285714,True,False,False,False,False,True
2024-03-08,77,22.51,1733.27,0,27.9,0,2024,3,8,4,0,1,10,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,85.0,76.0,82.14285714285714,True,False,False,False,False,True
2024-03-09,148,23.21,3435.08,1,36.4,0,2024,3,9,5,1,1,10,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,77.0,98.0,82.28571428571429,True,False,False,False,False,True
2024-03-10,102,26.61,2714.22,0,17.5,0,2024,3,10,6,1,1,10,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,148.0,111.0,89.42857142857143,True,False,False,False,False,True
2024-03-11,64,24.29,1554.56,0,24.3,0,2024,3,11,0,0,1,11,1.0,6.123233995736766e-17,0.0,1.0,102.0,75.0,88.14285714285714,True,False,False,False,False,True
2024-03-12,72,23.98,1726.56,0,26.4,0,2024,3,12,1,0,1,11,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,64.0,69.0,86.57142857142857,True,False,False,False,False,True
2024-03-13,67,27.0,1809.0,0,34.3,0,2024,3,13,2,0,1,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,72.0,61.0,87.0,True,False,False,False,False,True
2024-03-14,63,22.65,1426.95,0,36.5,0,2024,3,14,3,0,1,11,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,67.0,85.0,87.85714285714286,True,False,False,False,False,True
2024-03-15,73,27.34,1995.82,0,25.002259852216746,0,2024,3,15,4,0,1,11,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,63.0,77.0,84.71428571428571,True,False,False,False,False,True
2024-03-16,102,26.17,2669.34,0,13.0,0,2024,3,16,5,1,1,11,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,73.0,148.0,84.14285714285714,True,False,False,False,False,True
2024-03-17,102,25.1,2560.2,0,29.5,0,2024,3,17,6,1,1,11,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,102.0,102.0,77.57142857142857,True,False,False,False,False,True
2024-03-18,72,23.96,1725.12,0,21.3,0,2024,3,18,0,0,1,12,1.0,6.123233995736766e-17,0.0,1.0,102.0,64.0,77.57142857142857,True,False,False,False,False,True
2024-03-19,82,23.33,1913.06,0,21.0,0,2024,3,19,1,0,1,12,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,72.0,72.0,78.71428571428571,True,False,False,False,False,True
2024-03-20,77,25.52,1965.04,0,25.2,0,2024,3,20,2,0,1,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,82.0,67.0,80.14285714285714,True,False,False,False,False,True
2024-03-21,63,26.03,1639.89,0,23.5,0,2024,3,21,3,0,1,12,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,77.0,63.0,81.57142857142857,True,False,False,False,False,True
2024-03-22,57,26.84,1529.88,0,36.6,0,2024,3,22,4,0,1,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,63.0,73.0,81.57142857142857,True,False,False,False,False,True
2024-03-23,109,24.09,2625.81,0,24.5,0,2024,3,23,5,1,1,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,57.0,102.0,79.28571428571429,True,False,False,False,False,True
2024-03-24,84,23.4,1965.6,0,29.2,0,2024,3,24,6,1,1,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,109.0,102.0,80.28571428571429,True,False,False,False,False,True
2024-03-25,77,24.77,1907.29,0,29.1,0,2024,3,25,0,0,1,13,1.0,6.123233995736766e-17,0.0,1.0,84.0,72.0,77.71428571428571,True,False,False,False,False,True
2024-03-26,77,27.23,2096.71,0,27.6,0,2024,3,26,1,0,1,13,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,77.0,82.0,78.42857142857143,True,False,False,False,False,True
2024-03-27,66,25.37,1674.42,0,13.4,0,2024,3,27,2,0,1,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,77.0,77.0,77.71428571428571,True,False,False,False,False,True
2024-03-28,72,23.93,1722.96,0,31.6,0,2024,3,28,3,0,1,13,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,66.0,63.0,76.14285714285714,True,False,False,False,False,True
2024-03-29,62,22.65,1404.3,0,13.8,0,2024,3,29,4,0,1,13,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,72.0,57.0,77.42857142857143,True,False,False,False,False,True
2024-03-30,88,25.55,2248.4,0,21.5,0,2024,3,30,5,1,1,13,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,62.0,109.0,78.14285714285714,True,False,False,False,False,True
2024-03-31,99,25.86,2560.14,0,20.6,0,2024,3,31,6,1,1,13,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,88.0,84.0,75.14285714285714,True,False,False,False,False,True
2024-04-01,61,24.03,1465.83,0,15.9,0,2024,4,1,0,0,2,14,0.8660254037844387,-0.4999999999999998,0.0,1.0,99.0,77.0,77.28571428571429,True,False,False,False,False,True
2024-04-02,85,26.43,2246.55,0,16.3,0,2024,4,2,1,0,2,14,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,61.0,77.0,75.0,True,False,False,False,False,True
2024-04-03,99,22.84,2261.16,1,30.6,0,2024,4,3,2,0,2,14,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,85.0,66.0,76.14285714285714,True,False,False,False,False,True
2024-04-04,75,26.02,1951.5,0,28.0,0,2024,4,4,3,0,2,14,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,99.0,72.0,80.85714285714286,True,False,False,False,False,True
2024-04-05,69,24.96,1722.24,0,23.0,0,2024,4,5,4,0,2,14,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,75.0,62.0,81.28571428571429,True,False,False,False,False,True
2024-04-06,127,22.84,2900.68,1,20.9,0,2024,4,6,5,1,2,14,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,69.0,88.0,82.28571428571429,True,False,False,False,False,True
2024-04-07,94,27.19,2555.86,0,23.1,0,2024,4,7,6,1,2,14,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,127.0,99.0,87.85714285714286,True,False,False,False,False,True
2024-04-08,73,27.08,1976.84,0,23.6,0,2024,4,8,0,0,2,15,0.8660254037844387,-0.4999999999999998,0.0,1.0,94.0,61.0,87.14285714285714,True,False,False,False,False,True
2024-04-09,80,25.29,2023.2,0,27.1,0,2024,4,9,1,0,2,15,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,73.0,85.0,88.85714285714286,True,False,False,False,False,True
2024-04-10,71,25.72,1826.12,0,36.3,0,2024,4,10,2,0,2,15,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,80.0,99.0,88.14285714285714,True,False,False,False,False,True
2024-04-11,71,23.98,1702.58,0,17.1,0,2024,4,11,3,0,2,15,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,71.0,75.0,84.14285714285714,True,False,False,False,False,True
2024-04-12,85,25.26,2147.1,0,31.2,0,2024,4,12,4,0,2,15,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,71.0,69.0,83.57142857142857,True,False,False,False,False,True
2024-04-13,88,23.09,2031.92,0,30.0,0,2024,4,13,5,1,2,15,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,85.0,127.0,85.85714285714286,True,False,False,False,False,True
2024-04-14,104,24.61,2559.44,0,19.7,0,2024,4,14,6,1,2,15,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,88.0,94.0,80.28571428571429,True,False,False,False,False,True
2024-04-15,68,22.81,1551.08,0,28.6,0,2024,4,15,0,0,2,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,104.0,73.0,81.71428571428571,True,False,False,False,False,True
2024-04-16,64,23.23,1486.72,0,23.6,0,2024,4,16,1,0,2,16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,68.0,80.0,81.0,True,False,False,False,False,True
2024-04-17,62,25.36,1572.32,0,21.4,0,2024,4,17,2,0,2,16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,64.0,71.0,78.71428571428571,True,False,False,False,False,True
2024-04-18,73,23.7,1730.1,0,31.9,0,2024,4,18,3,0,2,16,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,62.0,71.0,77.42857142857143,True,False,False,False,False,True
2024-04-19,107,24.55,2626.85,1,18.5,0,2024,4,19,4,0,2,16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,73.0,85.0,77.71428571428571,True,False,False,False,False,True
2024-04-20,106,26.82,2842.92,0,14.6,0,2024,4,20,5,1,2,16,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,107.0,88.0,80.85714285714286,True,False,False,False,False,True
2024-04-21,105,24.6,2583.0,0,20.2,0,2024,4,21,6,1,2,16,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,106.0,104.0,83.42857142857143,True,False,False,False,False,True
2024-04-22,62,24.91,1544.42,0,23.5,0,2024,4,22,0,0,2,17,0.8660254037844387,-0.4999999999999998,0.0,1.0,105.0,68.0,83.57142857142857,True,False,False,False,False,True
2024-04-23,99,24.43,2418.57,1,36.0,0,2024,4,23,1,0,2,17,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,62.0,64.0,82.71428571428571,True,False,False,False,False,True
2024-04-24,75,25.12,1884.0,0,15.7,0,2024,4,24,2,0,2,17,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,99.0,62.0,87.71428571428571,True,False,False,False,False,True
2024-04-25,71,24.14,1713.94,0,25.9,0,2024,4,25,3,0,2,17,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,75.0,73.0,89.57142857142857,True,False,False,False,False,True
2024-04-26,86,27.34,2351.24,0,29.6,0,2024,4,26,4,0,2,17,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,71.0,107.0,89.28571428571429,True,False,False,False,False,True
2024-04-27,94,23.33,2193.02,0,25.4,0,2024,4,27,5,1,2,17,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,86.0,106.0,86.28571428571429,True,False,False,False,False,True
2024-04-28,104,23.34,2427.36,0,31.6,0,2024,4,28,6,1,2,17,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,94.0,105.0,84.57142857142857,True,False,False,False,False,True
2024-04-29,75,24.29,1821.75,0,31.2,0,2024,4,29,0,0,2,18,0.8660254037844387,-0.4999999999999998,0.0,1.0,104.0,62.0,84.42857142857143,True,False,False,False,False,True
2024-04-30,69,27.45,1894.05,0,13.9,0,2024,4,30,1,0,2,18,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,75.0,99.0,86.28571428571429,True,False,False,False,False,True
2024-05-01,75,26.95,2021.25,0,33.9,0,2024,5,1,2,0,2,18,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,69.0,75.0,82.0,True,False,False,False,False,True
2024-05-02,81,25.61,2074.41,0,13.5,0,2024,5,2,3,0,2,18,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,75.0,71.0,82.0,True,False,False,False,False,True
2024-05-03,83,25.24,2094.92,0,15.4,0,2024,5,3,4,0,2,18,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,81.0,86.0,83.42857142857143,True,False,False,False,False,True
2024-05-04,82,22.58,1851.56,0,36.2,0,2024,5,4,5,1,2,18,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,83.0,94.0,83.0,True,False,False,False,False,True
2024-05-05,109,26.97,2939.73,0,3.1,0,2024,5,5,6,1,2,18,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,82.0,104.0,81.28571428571429,True,False,False,False,False,True
2024-05-06,65,27.34,1777.1,0,27.5,0,2024,5,6,0,0,2,19,0.49999999999999994,-0.8660254037844387,0.0,1.0,109.0,75.0,82.0,True,False,False,False,False,True
2024-05-07,79,23.43,1850.97,0,25.9,0,2024,5,7,1,0,2,19,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,65.0,69.0,80.57142857142857,True,False,False,False,False,True
2024-05-08,79,27.43,2166.97,0,18.6,0,2024,5,8,2,0,2,19,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,79.0,75.0,82.0,True,False,False,False,False,True
2024-05-09,66,25.7,1696.2,0,35.2,0,2024,5,9,3,0,2,19,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,79.0,81.0,82.57142857142857,True,False,False,False,False,True
2024-05-10,77,23.81,1833.37,0,27.0,0,2024,5,10,4,0,2,19,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,66.0,83.0,80.42857142857143,True,False,False,False,False,True
2024-05-11,110,27.43,3017.3,0,25.9,0,2024,5,11,5,1,2,19,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,77.0,82.0,79.57142857142857,True,False,False,False,False,True
2024-05-12,116,26.04,3020.64,1,19.3,0,2024,5,12,6,1,2,19,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,110.0,109.0,83.57142857142857,True,False,False,False,False,True
2024-05-13,76,26.52,2015.52,0,30.2,0,2024,5,13,0,0,2,20,0.49999999999999994,-0.8660254037844387,0.0,1.0,116.0,65.0,84.57142857142857,True,False,False,False,False,True
